Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,T,P,WS
2014-04-24,1,1,1,0,0,1,5,1,0,0,0,1,0,1,0,0,3,0,3,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,1,2,2,6,0,0,31.0,0.0,14.0
2014-04-25,1,0,2,0,0,0,5,0,1,0,0,1,0,2,1,2,2,2,0,2,0,1,1,1,0,0,0,2,0,2,0,1,2,0,0,2,0,2,4,2,1,1,0,0,0,0,0,8,0,2,31.0,0.0,14.0
2014-04-26,6,0,1,1,0,2,8,3,0,1,1,0,0,3,2,0,0,0,1,3,0,0,0,2,0,4,0,2,1,6,2,2,0,2,2,2,0,2,1,0,2,3,0,1,0,3,3,7,0,0,31.0,0.0,14.0
2014-04-27,3,0,3,0,3,0,3,2,0,1,3,1,0,2,1,2,0,1,1,0,0,0,1,1,1,2,0,5,4,4,2,0,2,2,3,1,0,1,1,0,2,0,0,0,0,0,0,4,0,1,31.0,0.0,14.0
2014-04-28,1,1,0,0,0,1,6,1,2,0,3,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,2,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,11,0,1,31.0,0.0,14.0
2014-04-29,0,1,1,1,0,0,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,6,0,1,31.0,0.0,14.0
2014-04-30,1,0,3,0,1,2,5,1,0,2,0,0,0,1,0,3,1,0,0,2,0,0,2,0,0,0,0,2,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,8,0,1,31.0,0.0,14.0
2014-05-01,1,0,0,2,0,2,8,1,0,1,1,2,0,2,0,3,0,0,3,1,0,0,0,0,1,0,0,1,1,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6,0,0,31.0,0.0,14.0
2014-05-02,5,1,0,1,1,4,6,1,1,1,2,0,0,1,0,1,0,0,1,0,0,0,3,0,0,3,0,0,1,2,0,1,0,0,0,1,4,0,2,0,1,2,0,1,1,2,0,12,0,0,31.0,0.0,14.0
2014-05-03,7,0,2,0,4,2,9,1,1,3,3,0,2,1,2,5,1,1,3,1,0,1,1,0,0,0,2,1,1,4,2,0,3,0,0,0,6,1,1,0,0,4,0,1,0,3,3,5,0,2,31.0,0.0,14.0
2014-05-04,5,1,2,0,2,1,4,3,1,3,2,2,0,2,0,1,0,1,2,2,0,0,1,1,0,5,0,4,3,5,1,1,3,2,0,0,8,1,1,0,0,2,0,2,0,1,0,14,0,1,31.0,0.0,14.0
2014-05-05,2,0,0,0,0,2,5,1,0,1,1,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,5,1,0,1,0,3,0,0,1,1,0,7,0,0,31.0,0.0,14.0
2014-05-06,3,1,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,1,1,1,1,0,1,3,0,1,2,0,3,0,1,1,0,0,0,0,0,5,0,0,31.0,0.0,14.0
2014-05-07,3,1,0,0,0,1,7,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,5,1,1,0,1,0,0,0,0,0,0,8,0,0,31.0,0.0,14.0
2014-05-08,2,1,1,2,0,0,12,1,0,0,2,1,1,3,1,0,2,0,2,0,1,0,0,1,3,1,0,1,2,0,1,1,0,1,2,0,0,0,2,0,1,0,0,0,0,2,0,13,0,1,31.0,0.0,14.0
2014-05-09,2,4,1,0,1,0,4,1,0,1,0,1,0,1,0,1,0,1,3,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,3,2,0,0,0,1,0,0,1,1,4,0,6,0,0,31.0,0.0,14.0
2014-05-10,0,1,0,1,1,2,3,0,2,0,2,0,0,1,0,6,1,0,2,2,3,0,1,2,1,0,0,2,1,7,1,0,4,0,0,3,6,0,0,0,0,1,0,0,0,1,1,5,0,4,31.0,0.0,14.0
2014-05-11,6,0,0,0,1,0,3,1,1,0,0,1,0,1,0,3,2,1,3,1,0,0,1,1,0,0,0,2,4,4,1,3,3,1,1,1,6,0,0,0,1,0,0,0,0,3,0,7,0,3,31.0,0.0,14.0
2014-05-12,2,0,0,0,0,2,4,1,1,0,0,1,0,2,1,2,0,1,0,4,0,0,0,2,0,0,0,3,2,1,2,0,3,1,0,1,2,0,0,0,1,0,0,3,0,1,0,7,0,1,31.0,0.0,14.0
2014-05-13,3,0,1,0,0,0,5,0,0,0,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,2,0,0,1,1,1,2,0,0,0,2,0,0,1,0,0,1,0,1,2,7,0,0,31.0,0.0,14.0
2014-05-14,1,0,0,0,0,0,4,1,3,0,2,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,31.0,0.0,14.0
2014-05-15,1,0,0,0,0,0,3,1,0,0,0,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,7,0,0,31.0,0.0,14.0
2014-05-16,4,1,1,0,0,1,5,0,0,2,0,0,0,1,0,1,0,0,1,2,0,1,0,1,1,0,0,1,0,0,0,3,0,2,1,0,0,2,0,22,2,0,0,0,0,3,0,7,0,2,31.0,0.0,14.0
2014-05-17,3,0,0,1,1,1,6,0,0,1,2,0,1,1,0,3,1,1,2,2,0,3,2,2,3,1,0,2,0,1,1,1,0,2,1,0,0,2,5,8,4,4,0,1,0,1,2,6,1,1,31.0,0.0,14.0
2014-05-18,5,0,0,0,1,2,5,0,2,0,3,1,1,2,1,0,0,2,3,1,1,5,2,0,1,0,0,3,2,1,2,4,1,0,0,4,0,2,2,1,1,3,0,1,0,0,0,7,0,4,31.0,0.0,14.0
2014-05-19,3,1,0,2,0,1,5,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,9,0,1,31.0,0.0,14.0
2014-05-20,0,1,2,0,0,2,3,2,0,1,1,0,0,0,1,3,1,3,1,0,2,0,0,2,0,0,1,1,0,1,0,0,2,1,0,0,3,0,0,0,0,1,0,1,0,2,1,6,0,0,31.0,0.0,14.0
2014-05-21,1,1,2,0,1,3,6,0,2,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,1,2,0,7,0,1,31.0,0.0,14.0
2014-05-22,2,0,0,0,0,1,2,2,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,3,0,0,0,1,2,2,0,0,2,1,1,0,7,0,1,0,0,0,0,0,1,1,0,6,0,0,31.0,0.0,14.0
2014-05-23,3,0,0,1,0,1,6,0,1,2,1,1,1,0,0,2,0,1,2,1,0,0,0,2,3,0,0,2,1,1,2,2,4,0,2,1,6,0,4,0,0,2,0,1,2,0,2,10,0,0,31.0,0.0,14.0
2014-05-24,8,1,2,0,1,5,6,0,1,1,0,2,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,7,1,5,0,1,2,0,2,0,3,3,6,0,0,31.0,0.0,14.0
2014-05-25,2,1,0,0,2,5,5,0,0,0,4,1,1,1,1,2,1,1,2,0,0,0,1,4,2,0,1,0,1,3,2,0,0,1,3,0,8,0,2,0,1,1,0,4,0,3,0,4,0,2,31.0,0.0,14.0
2014-05-26,0,0,1,0,1,0,4,0,3,0,2,0,0,1,3,1,0,0,4,0,0,0,2,0,1,0,0,1,0,2,3,0,0,1,2,0,1,2,0,1,2,0,0,0,0,1,0,8,0,1,31.0,0.0,14.0
2014-05-27,2,2,0,1,0,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,3,0,0,2,0,0,0,0,2,1,0,1,1,1,0,10,0,0,31.0,0.0,14.0
2014-05-28,1,0,0,0,0,0,1,0,1,1,2,2,1,4,3,0,2,2,1,1,0,0,0,1,1,0,0,1,0,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,6,0,0,31.0,0.0,14.0
2014-05-29,2,0,0,0,1,0,8,1,2,1,1,2,0,2,1,2,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,31.0,0.0,14.0
2014-05-30,2,0,0,0,0,0,3,2,2,2,0,0,0,2,0,1,0,1,0,1,1,0,1,2,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,6,2,8,0,0,31.0,0.0,14.0
2014-05-31,2,1,0,2,0,3,4,0,7,0,1,0,0,0,0,4,0,1,0,1,0,0,1,2,0,0,2,1,3,3,3,1,0,0,0,0,0,4,3,0,0,3,0,1,0,0,1,6,0,2,31.0,0.0,14.0
2014-06-01,4,1,1,0,1,0,5,1,2,0,2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,3,2,0,1,1,3,2,0,1,2,0,1,1,0,1,0,3,0,11,0,4,31.0,0.0,14.0
2014-06-02,1,0,0,0,0,0,3,1,0,0,0,1,4,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,2,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,5,0,1,31.0,0.0,14.0
2014-06-03,0,1,0,0,2,1,4,2,0,1,1,1,0,1,0,4,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0,0,0,1,1,1,0,6,0,0,31.0,0.0,14.0
2014-06-04,0,2,0,0,1,4,3,2,1,1,0,0,0,3,1,0,0,0,2,0,0,0,1,1,1,0,0,1,0,2,0,0,2,1,0,0,2,0,1,0,2,0,0,0,2,1,0,6,0,1,31.0,0.0,14.0
2014-06-05,1,1,0,1,0,0,1,3,0,0,1,0,0,2,0,0,0,1,1,0,0,1,1,4,1,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,6,0,1,31.0,0.0,14.0
2014-06-06,4,0,1,1,0,0,9,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,2,1,2,0,1,0,0,4,3,1,0,0,0,0,4,0,0,0,2,3,0,0,0,2,1,7,1,0,31.0,0.0,14.0
2014-06-07,5,1,1,0,1,1,4,0,1,0,2,1,0,2,1,2,0,0,2,1,0,1,0,2,1,2,0,1,1,0,1,0,2,2,0,0,10,1,1,0,1,1,0,0,0,2,2,9,0,1,31.0,0.0,14.0
2014-06-08,1,0,1,0,0,2,2,0,2,2,2,0,0,1,1,0,0,0,3,1,0,0,1,2,0,0,0,1,0,3,1,2,4,0,0,0,5,2,1,0,4,1,0,1,0,1,0,1,0,2,31.0,0.0,14.0
2014-06-09,1,0,0,0,0,1,4,2,0,0,0,0,0,2,1,2,1,0,1,0,1,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,5,1,0,31.0,0.0,14.0
2014-06-10,3,0,2,0,1,0,6,0,0,0,0,1,0,2,0,1,2,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,1,0,0,0,0,1,2,0,1,3,1,0,31.0,0.0,14.0
2014-06-11,1,1,0,0,0,2,6,2,1,1,0,0,0,2,0,0,1,2,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,5,1,0,0,1,2,0,0,1,0,0,9,0,0,31.0,0.0,14.0
2014-06-12,2,0,2,0,1,0,4,1,0,2,1,0,1,1,0,0,2,1,4,1,0,0,0,1,0,0,0,1,2,1,1,0,1,2,2,0,5,1,2,0,2,0,0,0,0,0,0,8,0,0,31.0,0.0,14.0
2014-06-13,4,1,1,0,0,1,7,0,1,0,0,0,1,3,0,0,4,1,1,0,0,0,1,1,0,0,1,0,2,1,1,1,3,2,0,0,1,0,0,48,1,1,0,1,1,1,1,12,1,1,31.0,0.0,14.0
2014-06-14,2,1,0,1,0,1,4,0,2,0,3,0,0,0,1,1,0,2,3,3,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,7,0,0,0,2,0,1,3,5,0,2,31.0,0.0,14.0
2014-06-15,2,2,0,1,0,2,3,1,0,1,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,1,2,0,2,1,0,0,0,3,0,6,0,0,31.0,0.0,14.0
2014-06-16,3,0,0,1,0,1,10,0,2,0,1,1,0,2,0,0,0,1,3,0,0,0,1,2,0,0,1,1,1,2,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,13,0,2,31.0,0.0,14.0
2014-06-17,4,0,0,1,0,0,4,2,0,2,0,3,0,2,1,3,0,1,0,2,0,0,1,2,1,0,0,3,1,1,0,1,1,3,0,2,5,0,0,0,0,2,0,0,1,1,0,10,1,0,31.0,0.0,14.0
2014-06-18,2,1,1,0,0,1,5,1,1,0,2,0,0,0,0,1,2,1,1,0,0,1,0,1,1,0,1,2,1,1,0,0,0,1,1,1,2,1,1,0,1,0,0,0,1,2,2,5,0,0,31.0,0.0,14.0
2014-06-19,2,1,0,1,0,1,5,1,1,2,0,1,0,2,0,2,0,0,2,0,0,0,1,1,1,0,1,1,3,0,1,0,1,2,0,1,5,4,1,1,0,0,0,0,0,1,1,10,1,1,31.0,0.0,14.0
2014-06-20,2,0,0,0,0,6,4,2,0,0,1,1,0,0,0,1,3,1,0,2,0,0,2,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,2,0,2,2,0,0,1,2,2,10,0,0,31.0,0.0,14.0
2014-06-21,1,0,2,0,0,0,4,0,1,0,2,0,2,2,0,0,0,0,1,0,2,0,0,2,0,0,2,1,8,4,2,0,0,1,2,1,0,1,3,0,1,2,0,0,0,2,2,8,1,4,31.0,0.0,14.0
2014-06-22,0,0,3,0,0,0,3,0,1,0,1,1,0,0,0,2,0,1,1,2,0,0,1,2,1,0,3,3,1,3,3,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,9,1,1,31.0,0.0,14.0
2014-06-23,1,1,0,0,1,1,6,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4,0,0,31.0,0.0,14.0
2014-06-24,3,0,1,0,1,2,4,1,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,2,0,0,0,0,1,1,0,1,3,0,0,0,2,3,4,0,3,31.0,0.0,14.0
2014-06-25,3,0,1,1,1,2,5,2,3,1,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0,1,2,0,0,0,0,2,1,2,0,0,1,2,3,1,5,0,0,31.0,0.0,14.0
2014-06-26,2,1,1,3,0,2,10,0,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,2,1,0,0,1,0,1,3,1,1,1,1,0,0,0,1,0,0,7,0,3,31.0,0.0,14.0
2014-06-27,3,0,3,1,0,2,7,1,2,3,0,0,0,2,0,1,0,1,0,0,0,0,0,2,3,0,2,1,0,2,0,0,0,0,2,0,6,1,0,0,0,0,0,0,1,1,0,8,1,2,31.0,0.0,14.0
2014-06-28,8,2,2,1,1,2,3,1,0,0,1,0,0,1,0,3,2,0,1,0,0,0,0,1,1,0,1,0,2,3,4,0,0,0,0,0,7,3,4,1,3,4,0,2,0,2,1,5,1,1,31.0,0.0,14.0
2014-06-29,7,0,2,2,1,0,6,4,0,0,2,1,1,3,4,1,0,1,2,0,0,0,1,0,0,1,0,1,1,1,0,0,2,2,1,0,6,0,1,0,2,0,0,0,0,2,0,9,0,4,31.0,0.0,14.0
2014-06-30,1,0,0,0,0,0,3,1,0,1,1,1,0,2,0,2,0,0,1,0,0,0,2,2,1,0,1,2,2,1,0,0,0,4,0,0,0,0,2,0,1,1,0,0,1,3,0,11,1,1,31.0,0.0,14.0
2014-07-01,1,1,0,0,0,0,5,2,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0,1,1,1,0,1,4,0,1,0,1,0,0,0,1,1,3,5,0,0,31.0,0.0,14.0
2014-07-02,3,2,1,3,0,1,5,0,1,1,1,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,1,1,2,0,2,0,0,2,0,1,5,0,3,0,0,4,0,0,0,0,1,6,0,2,31.0,0.0,14.0
2014-07-03,6,1,1,0,1,0,6,2,1,2,0,1,0,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,4,0,1,0,0,1,0,0,1,0,0,7,0,0,31.0,0.0,14.0
2014-07-04,7,0,0,1,1,0,6,0,0,2,2,0,1,4,1,1,0,3,0,1,1,1,1,0,1,0,2,1,1,2,3,0,2,0,0,0,11,1,3,3,0,4,0,3,0,1,1,6,0,6,31.0,0.0,14.0
2014-07-05,9,1,0,0,0,4,3,1,2,0,1,0,1,2,3,2,0,2,2,1,0,1,2,3,1,0,1,3,1,4,2,2,0,3,2,1,17,0,0,0,0,2,0,1,0,2,6,1,1,4,31.0,0.0,14.0
2014-07-06,9,1,1,1,1,2,9,1,3,2,0,1,0,4,0,1,1,0,1,2,2,0,2,2,1,0,2,1,3,0,4,1,0,0,0,0,8,1,1,0,0,3,0,3,1,2,0,10,0,2,31.0,0.0,14.0
2014-07-07,3,1,0,1,0,1,3,0,0,1,0,0,0,1,1,1,0,1,2,3,0,0,1,1,2,5,0,0,0,2,0,0,2,1,0,0,0,2,0,1,0,5,0,0,1,2,0,5,0,3,31.0,0.0,14.0
2014-07-08,2,0,0,0,0,0,5,0,0,1,1,1,0,0,3,2,2,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,1,1,1,0,1,2,1,0,0,1,0,0,1,0,0,6,0,0,31.0,0.0,14.0
2014-07-09,3,0,0,1,0,2,4,1,2,0,2,1,0,0,0,1,1,1,3,2,0,0,0,1,1,0,2,1,0,0,2,1,0,0,1,1,0,2,1,0,0,0,0,0,1,1,1,5,0,1,31.0,0.0,14.0
2014-07-10,2,0,0,0,0,1,6,0,0,2,0,0,0,1,0,1,0,1,2,1,0,0,0,0,1,0,0,1,3,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,2,31.0,0.0,14.0
2014-07-11,3,1,2,0,0,1,6,2,1,0,1,1,0,2,1,2,0,2,1,0,0,1,2,4,3,0,0,2,2,0,3,0,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,7,1,1,31.0,0.0,14.0
2014-07-12,6,0,3,0,0,2,4,2,2,1,0,2,0,0,0,2,1,0,1,0,1,0,1,2,0,0,0,2,1,4,2,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,2,6,0,1,31.0,0.0,14.0
2014-07-13,3,0,3,0,0,1,3,3,1,0,2,0,0,4,0,3,0,1,0,2,1,0,2,2,0,0,2,2,3,2,2,0,0,2,1,0,1,1,3,1,1,2,0,0,0,1,0,5,1,5,31.0,0.0,14.0
2014-07-14,4,0,0,0,0,2,4,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,1,1,1,2,1,2,0,0,0,2,2,0,13,0,1,31.0,0.0,14.0
2014-07-15,0,1,1,0,1,2,6,0,0,0,1,0,0,2,0,3,1,1,1,0,1,0,1,0,0,0,2,3,0,2,1,0,4,0,1,0,0,1,1,1,3,0,0,0,2,1,1,4,0,1,31.0,0.0,14.0
2014-07-16,3,3,0,0,0,0,3,0,0,1,0,0,0,2,2,2,0,3,1,0,0,0,1,2,1,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,13,0,0,31.0,0.0,14.0
2014-07-17,3,1,2,1,0,1,4,1,0,1,1,1,1,3,0,0,1,0,1,1,0,0,0,1,0,0,2,3,0,1,3,2,0,2,0,0,0,0,1,0,1,0,0,0,1,1,2,10,0,0,31.0,0.0,14.0
2014-07-18,5,1,0,3,0,0,6,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,1,1,2,0,0,0,1,0,1,0,9,1,2,0,0,0,0,0,1,2,1,7,1,0,31.0,0.0,14.0
2014-07-19,7,2,0,1,0,5,5,1,0,0,3,0,0,1,0,0,0,0,2,1,1,0,2,0,0,4,1,2,3,4,2,0,3,1,0,1,13,1,1,0,2,1,0,3,0,2,2,6,2,1,31.0,0.0,14.0
2014-07-20,6,0,1,0,0,2,3,0,2,0,3,1,0,2,0,0,0,1,0,2,0,1,0,2,0,0,0,2,2,2,2,1,3,3,1,0,13,1,1,0,1,2,0,0,0,4,0,9,0,1,31.0,0.0,14.0
2014-07-21,2,0,0,0,0,1,5,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,3,2,1,1,0,2,1,0,0,3,0,0,0,0,3,0,2,0,0,0,10,0,1,31.0,0.0,14.0
2014-07-22,2,2,1,0,0,1,7,1,0,0,1,0,0,2,0,3,1,2,0,1,0,0,0,2,1,0,1,0,1,3,0,1,1,2,0,0,8,0,0,0,2,0,0,0,3,0,0,7,0,0,31.0,0.0,14.0
2014-07-23,2,0,0,0,1,2,6,2,0,0,1,1,1,2,2,1,1,0,2,0,1,0,0,2,2,0,1,3,2,3,1,2,0,0,1,0,11,0,1,0,0,0,0,1,2,0,0,9,0,0,31.0,0.0,14.0
2014-07-24,1,1,1,0,1,1,10,3,1,0,1,1,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0,1,3,1,0,3,0,0,31.0,0.0,14.0
2014-07-25,5,2,1,1,2,0,9,4,0,0,1,1,0,0,0,9,1,2,1,2,0,0,0,3,3,0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,2,2,1,0,1,2,2,7,0,2,31.0,0.0,14.0
2014-07-26,4,0,3,1,1,1,8,0,2,0,1,2,0,1,1,5,2,1,1,2,0,0,0,0,0,0,2,2,1,4,0,2,0,0,0,4,1,3,2,0,2,2,0,0,0,5,2,5,0,5,31.0,0.0,14.0
2014-07-27,3,0,0,0,0,2,5,0,0,1,1,0,6,2,1,1,1,0,1,1,0,0,3,4,3,0,1,1,3,4,1,0,0,2,1,0,1,1,3,0,0,1,0,2,0,1,0,10,0,4,31.0,0.0,14.0
2014-07-28,2,1,0,0,0,1,4,0,0,1,0,1,0,2,0,0,1,1,1,3,0,0,0,2,1,0,0,4,1,1,2,0,0,1,0,1,1,1,1,0,1,0,0,2,2,2,0,9,0,0,31.0,0.0,14.0
2014-07-29,3,0,1,0,1,1,5,1,1,0,0,1,0,2,0,0,0,1,1,2,0,0,0,2,1,0,1,2,5,2,0,0,0,1,2,0,1,1,0,1,0,1,0,0,1,0,0,5,0,3,31.0,0.0,14.0
2014-07-30,0,1,1,1,2,0,2,1,1,1,0,2,0,1,1,1,1,1,0,2,0,0,0,1,1,0,3,3,3,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,7,0,0,31.0,0.0,14.0
2014-07-31,3,1,0,1,0,0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1,6,0,1,31.0,0.0,14.0
2014-08-01,5,0,2,0,0,1,4,0,2,0,3,2,0,1,0,2,1,1,1,2,0,0,0,1,2,0,0,1,1,1,4,1,0,0,0,0,0,2,2,37,2,2,0,2,1,4,1,13,0,0,31.0,0.0,14.0
2014-08-02,1,0,2,0,1,2,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,0,1,3,1,3,0,1,5,0,3,0,0,1,1,11,0,3,0,2,0,1,0,6,0,1,31.0,0.0,14.0
2014-08-03,3,0,0,1,0,1,2,0,0,1,2,3,0,2,1,3,1,3,4,1,0,0,1,4,0,0,1,2,1,1,1,0,0,0,2,2,0,1,1,1,1,0,0,1,0,0,0,6,0,5,31.0,0.0,14.0
2014-08-04,1,0,1,0,0,0,1,1,3,0,2,1,0,2,0,6,4,0,2,3,2,0,0,1,0,2,2,1,0,2,3,0,1,0,0,1,1,2,1,0,0,0,0,0,1,1,0,6,0,0,31.0,0.0,14.0
2014-08-05,3,1,0,0,0,1,2,1,0,0,1,1,0,1,1,0,1,2,0,3,0,0,1,3,0,0,1,1,0,2,2,1,3,1,0,0,6,1,1,0,0,0,0,2,1,0,0,10,0,0,31.0,0.0,14.0
2014-08-06,1,1,0,0,0,0,5,1,4,3,1,2,1,1,0,0,1,1,3,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,3,2,1,0,2,0,0,0,2,0,3,5,0,0,31.0,0.0,14.0
2014-08-07,2,0,1,0,0,2,6,1,0,1,0,1,0,4,1,2,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,3,1,7,2,0,0,1,0,0,0,1,2,1,6,0,3,31.0,0.0,14.0
2014-08-08,4,2,1,0,0,2,3,2,1,1,0,2,0,2,0,4,0,3,2,1,0,0,0,0,0,0,0,3,3,2,1,0,0,1,0,0,10,0,1,0,0,5,0,0,1,4,2,8,0,1,31.0,0.0,14.0
2014-08-09,5,0,1,0,1,4,4,2,2,0,1,1,0,1,4,3,1,1,0,3,0,0,1,1,0,0,0,3,0,4,1,1,1,0,0,0,9,2,3,0,2,3,0,0,0,0,0,5,1,4,31.0,0.0,14.0
2014-08-10,1,0,4,0,3,2,2,1,0,0,1,1,0,6,1,2,3,1,2,4,5,0,1,2,0,0,0,4,0,2,1,0,3,2,1,0,6,2,1,0,1,2,0,1,0,0,0,5,0,5,31.0,0.0,14.0
2014-08-11,2,2,0,0,0,0,3,1,2,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,1,0,3,1,1,1,1,1,0,0,0,0,0,8,0,1,31.0,0.0,14.0
2014-08-12,2,0,0,0,0,0,5,3,1,0,0,1,0,2,1,0,1,1,0,2,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,16,1,0,0,2,1,0,1,0,0,0,1,0,1,31.0,0.0,14.0
2014-08-13,2,1,0,0,0,3,7,1,0,0,0,0,0,1,0,3,2,0,1,0,1,2,1,0,0,1,3,2,2,0,0,0,1,2,0,0,4,0,2,0,1,0,0,0,1,1,2,5,0,3,31.0,0.0,14.0
2014-08-14,6,0,0,0,0,2,9,0,0,0,3,2,0,0,1,0,0,1,1,1,0,1,0,0,2,0,1,2,1,1,0,1,2,0,1,0,0,2,3,0,2,1,0,5,0,1,0,4,0,0,31.0,0.0,14.0
2014-08-15,1,0,0,0,0,1,6,1,0,0,0,0,1,1,1,2,3,1,0,0,0,0,2,0,0,0,2,2,1,0,2,0,0,0,0,1,1,2,1,1,0,2,0,2,0,0,0,6,0,2,31.0,0.0,14.0
2014-08-16,4,1,1,0,1,1,9,0,0,1,2,2,6,3,0,4,0,0,1,3,0,0,0,2,0,0,0,0,1,0,3,2,2,0,0,0,2,0,2,1,2,2,0,0,0,0,3,7,0,1,31.0,0.0,14.0
2014-08-17,7,1,1,1,0,0,7,1,1,0,0,1,7,3,1,0,0,2,7,0,0,0,2,1,0,0,0,1,3,1,1,3,3,1,3,2,0,0,2,0,1,3,0,2,0,0,0,6,1,1,31.0,0.0,14.0
